,0,1,2,3,4,5,6
3012,87.03,86.08,0.1,0.93,7416.9,7583.0,91.12
3013,86.77,100.83,0.84,0.69,10170.6,7539.61,91.45
3014,85.84,86.49,-0.32,0.3,7484.48,7375.23,92.78
3015,87.52,97.77,1.84,1.09,9565.71,7669.84,92.42
3016,88.01,81.52,-1.03,1.58,6649.52,7760.44,91.36
3017,87.09,85.08,1.33,1.68,7242.92,7594.06,91.33
3018,84.86,85.67,-0.18,-0.39,7345.92,,
3019,87.45,93.01,1.12,1.95,8656.53,7656.95,90.7
3020,89.35,93.17,0.08,-0.21,8685.42,,
3021,89.09,84.91,1.96,0.34,7216.24,7946.61,94.35
3022,88.77,91.18,0.46,0.56,8320.04,7886.2,92.7
3023,88.29,94.62,-0.65,0.85,8959.81,7803.9,90.29
3024,88.26,93.19,-0.09,-0.42,8686.66,,
3025,87.79,98.02,1.0,1.56,9614.44,7716.71,91.91
3026,87.94,97.11,2.53,1.37,9432.39,7742.88,95.88
3027,87.63,88.49,1.57,1.54,7838.46,7687.71,90.58
3028,89.0,89.35,-0.88,2.25,7985.0,7930.66,95.61
3029,88.57,92.43,1.59,1.16,8550.86,7855.56,93.78
3030,87.97,83.33,0.38,0.3,6948.46,7748.34,92.38
3031,89.1,95.99,1.39,1.85,9219.26,7952.08,95.22
3032,87.08,86.8,0.6,0.12,7540.65,7592.14,94.21
3033,88.11,87.52,1.47,1.49,7663.47,7769.18,91.83
3034,88.6,91.68,-0.25,0.35,8412.53,7859.42,92.68
3035,89.26,90.85,1.07,0.23,8257.84,7975.05,91.31
3036,87.58,85.88,1.07,1.42,7381.55,7678.38,92.58
3037,88.24,84.14,0.55,0.89,7085.81,7798.97,91.02
3038,90.39,95.65,0.51,2.62,9156.78,8183.69,97.28
3039,86.53,90.82,-0.91,1.19,8254.41,7494.89,90.74
3040,87.28,82.93,2.2,2.21,6880.3,7625.24,89.82
3041,90.63,91.29,-2.49,1.73,8338.45,8227.17,96.56
3042,88.91,90.79,0.7,-0.86,8246.28,,
3043,89.15,85.38,2.45,3.46,7294.19,7962.27,91.68
3044,88.57,89.32,1.89,2.04,7979.73,7856.38,93.13
3045,87.99,95.29,0.35,1.13,9086.94,7751.45,92.01
3046,88.46,88.87,-0.65,0.89,7905.8,7838.05,91.32
3047,89.37,90.28,-0.42,0.31,8156.77,7994.97,94.19
3048,87.8,88.14,-0.03,1.56,7773.08,7718.75,92.14
3049,87.51,90.32,2.06,1.83,8165.3,7670.21,92.08
3050,87.27,95.94,0.72,1.56,9206.46,7628.33,92.51
3051,88.53,97.37,1.08,1.24,9484.29,7850.78,90.75
3052,88.37,89.67,-0.51,1.21,8046.6,7817.77,95.77
3053,89.45,92.17,-0.32,1.32,8502.35,8008.18,95.68
3054,88.57,97.09,1.34,0.97,9432.99,7856.02,93.12
3055,86.7,94.4,-1.8,-0.45,8911.87,,
3056,89.47,86.62,0.34,1.82,7510.63,8020.11,91.65
3057,88.27,90.91,0.26,-0.49,8266.75,,
3058,88.23,95.75,0.88,1.89,9175.96,7795.24,92.56
3059,87.78,90.03,2.12,3.41,8110.59,7718.31,96.65
3060,87.82,91.1,0.65,-0.1,8304.48,,
3061,88.67,88.74,0.39,1.46,7880.54,7870.27,96.58
3062,86.85,92.11,1.29,-0.38,8487.25,,
3063,89.53,100.95,-0.91,1.2,10198.85,8027.63,97.04
3064,88.55,96.19,1.61,-0.37,9256.96,,
3065,87.49,93.73,1.04,-0.12,8785.71,,
3066,85.95,94.84,-2.35,1.18,8998.91,7397.07,92.14
3067,90.11,89.09,-0.76,0.0,7939.3,8124.28,95.52
3068,89.0,90.67,-0.24,-0.32,8224.27,,
3069,89.07,86.27,0.84,1.81,7449.68,7942.26,93.0
3070,87.37,90.42,0.69,0.72,8179.08,7644.72,91.98
3071,87.49,89.59,2.76,1.67,8030.69,7665.4,90.75
3072,88.51,92.59,0.64,1.6,8575.66,7844.78,91.96
3073,88.38,86.74,2.41,1.12,7529.86,7818.32,91.36
3074,89.5,82.93,2.15,3.5,6880.55,8021.03,91.24
3075,87.35,97.22,-1.16,-0.66,9456.42,,
3076,88.19,87.96,2.82,1.34,7741.81,7785.18,91.88
3077,89.12,90.52,0.89,-0.22,8198.0,,
3078,87.2,87.87,-1.27,2.22,7729.71,7614.61,94.89
3079,87.77,95.71,2.58,1.77,9169.46,7712.68,89.87
3080,87.81,100.5,0.16,-0.94,10106.51,,
3081,86.23,88.99,-1.71,1.25,7923.46,7446.57,90.85
3082,86.85,91.44,0.14,0.81,8365.33,7549.86,89.12
3083,88.47,87.89,-1.24,1.56,7731.51,7839.76,90.65
3084,88.09,98.93,1.72,2.59,9791.18,7771.06,93.08
3085,87.53,89.91,1.16,-0.09,8088.02,,
3086,88.92,85.99,2.07,0.63,7398.84,7915.67,90.63
3087,87.14,95.68,1.29,-0.29,9158.69,,
3088,88.81,95.05,0.71,0.99,9037.57,7897.2,92.41
3089,88.06,86.68,2.1,3.22,7515.3,7764.16,93.18
3090,90.02,88.92,-0.11,0.55,7912.64,8111.49,94.91
3091,88.02,92.84,1.6,0.6,8624.06,7756.26,87.17
3092,88.25,88.34,1.15,-1.46,7806.63,,
3093,87.65,91.32,0.04,-0.41,8345.02,,
3094,89.04,98.67,0.24,-1.15,9740.15,,
3095,86.9,91.32,0.47,-0.53,8341.08,,
3096,87.72,93.93,1.48,1.69,8828.04,7707.21,91.86
3097,87.59,93.48,0.43,-1.19,8738.38,,
3098,85.99,85.82,1.34,1.18,7368.94,7404.14,92.61
3099,88.88,90.77,0.99,1.16,8246.99,7907.46,90.07
3100,86.08,90.18,-0.0,0.32,8137.24,7417.61,88.81
3101,90.48,90.05,-1.33,1.1,8115.55,8197.94,97.7
3102,87.19,84.17,0.18,-1.15,7086.29,,
3103,86.42,101.77,0.07,-0.0,10358.69,,
3104,88.9,84.69,-0.74,1.44,7178.7,7910.48,93.43
3105,86.58,86.29,1.17,2.02,7455.63,7510.24,89.38
3106,87.47,90.37,2.81,0.73,8172.52,7661.09,86.93
3107,88.68,96.63,0.51,1.4,9343.27,7868.44,92.05
3108,87.38,92.46,2.04,2.26,8552.18,7643.89,89.53
3109,87.65,92.44,-0.29,0.3,8548.38,7691.11,93.18
3110,88.31,95.92,0.39,0.85,9205.76,7806.03,94.5
3111,87.71,93.42,-0.31,-0.26,8732.33,,
3112,88.92,89.74,2.15,1.52,8057.2,7920.55,91.93
3113,88.94,96.25,2.07,0.44,9266.55,7916.27,94.78
3114,88.39,88.12,-0.76,2.49,7769.61,7819.79,92.81
3115,88.13,88.85,3.25,0.9,7898.83,7778.71,93.28
3116,86.64,84.64,0.1,0.08,7167.54,7512.8,89.95
3117,89.88,97.86,1.03,0.49,9581.97,8085.63,94.39
3118,87.69,93.51,-1.93,1.54,8751.47,7702.06,93.22
3119,88.16,86.22,1.21,1.81,7443.68,7785.97,93.3
3120,87.39,89.62,1.06,1.35,8034.16,7644.69,91.43
3121,88.53,88.59,0.25,2.04,7853.64,7849.96,92.71
3122,88.56,88.37,-0.23,-1.1,7811.44,,
3123,88.2,89.71,-0.22,0.44,8052.14,7788.98,92.53
3124,87.97,91.58,-0.89,1.87,8389.87,7746.74,92.84
3125,86.65,83.32,-1.17,2.92,6947.62,7520.61,89.19
3126,89.07,90.74,0.75,0.44,8237.35,7947.33,92.65
3127,88.12,88.04,2.59,0.61,7758.52,7774.01,94.11
3128,87.39,90.84,2.39,2.68,8256.36,7649.38,93.48
3129,88.04,92.14,0.82,0.52,8496.56,7762.74,92.86
3130,86.68,92.68,-1.08,0.15,8594.98,7524.62,94.42
3131,89.66,89.53,1.33,-1.39,8018.22,,
3132,88.2,92.19,-0.31,0.3,8502.31,7785.87,93.97
3133,86.29,90.98,-0.95,2.97,8283.42,7458.9,91.04
3134,87.94,93.97,1.05,-0.94,8832.17,,
3135,86.12,92.09,0.64,0.93,8483.89,7425.32,93.03
3136,87.69,86.44,-0.72,2.18,7475.95,7702.24,92.11
3137,88.32,101.53,0.99,0.56,10313.54,7813.31,92.32
3138,88.91,89.84,-1.25,0.39,8076.65,7915.26,92.62
3139,88.84,100.95,0.79,1.16,10195.23,7901.68,90.47
3140,87.67,92.18,-0.03,0.9,8500.39,7694.21,93.34
3141,87.59,93.1,0.26,-1.58,8670.27,,
3142,88.48,90.31,2.1,2.09,8164.23,7838.76,92.99
3143,90.36,89.91,0.78,2.34,8087.65,8176.61,94.32
3144,86.5,91.0,1.07,0.2,8284.76,7486.18,92.78
3145,89.29,80.01,-0.5,-0.19,6404.86,,
3146,86.59,91.0,1.0,1.62,8287.2,7512.56,95.25
3147,89.51,88.83,0.6,-0.68,7893.89,,
3148,88.09,93.21,-0.62,1.72,8690.13,7770.13,94.09
3149,88.54,88.87,0.02,0.07,7902.61,7844.81,92.02
3150,87.55,87.41,0.55,-0.49,7643.31,,
3151,85.97,98.57,-1.28,1.77,9720.83,7401.48,87.83
3152,87.87,90.92,1.0,0.91,8270.62,7729.57,92.74
3153,89.31,85.46,0.21,-0.89,7305.84,,
3154,86.66,82.43,0.55,2.67,6798.23,7523.68,88.55
3155,88.93,84.88,1.03,0.82,7207.03,7916.71,96.71
3156,86.07,89.72,0.5,0.81,8057.59,7415.53,89.36
3157,88.24,90.73,0.92,1.22,8235.3,7796.96,89.33
3158,88.12,93.22,0.81,1.28,8694.08,7774.07,94.26
3159,87.39,92.54,-0.92,1.65,8569.83,7649.93,88.12
3160,87.83,89.87,1.39,2.74,8084.09,7725.34,94.0
3161,88.91,90.53,1.12,1.01,8199.37,7916.46,96.5
3162,87.4,93.02,1.27,1.09,8655.52,7651.04,87.86
3163,86.96,92.9,0.2,0.88,8637.9,7569.0,89.34
3164,89.01,92.23,0.33,1.49,8511.58,7931.79,90.45
3165,87.83,90.25,0.94,1.06,8147.19,7724.01,94.11
3166,85.16,99.14,-1.49,1.0,9835.36,7261.27,89.97
3167,88.74,92.49,2.71,0.17,8558.34,7883.77,93.81
3168,86.66,94.1,0.24,-0.8,8858.89,,
3169,88.87,92.89,0.07,1.36,8634.71,7904.63,94.39
3170,89.04,94.09,-0.23,-1.33,8856.49,,
3171,89.23,93.75,-1.32,-0.36,8795.13,,
3172,87.98,96.27,-0.25,0.55,9271.41,7748.95,89.65
3173,87.95,93.5,0.46,1.18,8743.65,7746.74,91.25
3174,87.16,89.62,0.48,1.48,8035.34,7605.37,92.37
3175,87.98,87.62,-0.16,0.75,7680.57,7750.07,92.99
3176,88.41,90.35,-0.21,0.08,8165.92,7823.9,93.22
3177,88.63,91.59,-0.72,1.27,8390.74,7868.96,96.45
3178,88.13,93.3,-0.3,2.06,8713.26,7775.73,93.87
3179,88.47,97.33,1.41,2.78,9473.81,7839.31,92.84
3180,86.23,86.44,0.98,-0.01,7474.92,,
3181,86.23,93.09,0.75,1.47,8673.48,7445.62,88.34
3182,88.67,92.6,1.93,1.07,8579.89,7871.19,93.16
3183,87.89,84.69,2.14,1.53,7179.34,7740.52,90.83
3184,88.64,94.17,2.0,0.28,8871.0,7867.21,96.05
3185,88.04,96.11,-0.69,1.41,9243.78,7760.5,92.48
3186,88.56,86.42,0.98,0.96,7473.31,7854.13,89.59
3187,87.23,96.45,0.74,0.96,9308.4,7614.02,90.95
3188,88.55,99.4,-0.4,1.95,9888.64,7852.43,94.21
3189,87.18,84.37,1.08,0.97,7123.85,7604.9,90.74
3190,87.32,90.61,0.66,-0.62,8214.6,,
3191,87.73,94.43,1.77,-1.12,8921.0,,
3192,86.94,90.13,0.81,1.7,8129.99,7571.14,94.24
3193,86.64,88.4,-0.54,1.35,7819.56,7517.63,90.54
3194,88.69,91.73,-0.72,1.97,8419.59,7873.81,93.11
3195,88.81,95.62,-1.53,1.36,9148.8,7895.77,94.32
3196,87.55,94.7,0.33,1.06,8975.11,7674.16,91.32
3197,87.8,97.7,2.58,-0.41,9549.16,,
3198,87.62,88.68,2.01,2.54,7869.55,7686.44,94.2
3199,89.4,88.46,1.11,0.72,7827.74,8002.82,93.08
3200,87.2,92.18,0.31,0.73,8502.52,7615.41,94.24
3201,87.6,91.1,1.81,1.44,8303.31,7686.06,89.89
3202,88.16,89.12,0.93,0.68,7945.98,7784.88,88.36
3203,88.03,87.52,0.41,0.17,7663.3,7756.2,92.68
3204,89.62,89.6,-0.63,-0.04,8030.67,,
3205,87.96,93.43,1.53,0.14,8734.81,7746.73,91.22
3206,86.57,82.91,0.72,0.09,6878.3,7503.57,90.79
3207,89.0,88.82,0.31,-0.9,7891.07,,
3208,88.8,96.92,0.74,1.06,9401.14,7897.72,90.7
3209,88.21,88.85,0.95,1.31,7901.6,7792.1,90.65
3210,87.54,93.44,1.05,1.21,8737.21,7670.89,91.41
3211,89.42,97.21,0.39,0.24,9452.61,8004.02,94.4
3212,87.02,94.7,-0.7,-0.09,8972.03,,
3213,88.74,86.85,1.1,1.22,7548.47,7886.05,93.72
3214,87.28,91.48,2.26,0.84,8372.84,7628.76,92.39
3215,86.99,94.27,0.76,0.19,8890.12,7576.93,89.91
3216,88.36,94.26,0.79,2.44,8888.2,7819.09,93.83
3217,87.2,94.2,-0.95,0.3,8877.78,7611.25,93.82
3218,86.6,91.99,-1.05,0.49,8467.06,7510.0,89.4
3219,87.91,90.6,2.1,1.47,8217.28,7738.39,93.04
3220,89.65,91.96,0.23,-0.46,8460.88,,
3221,88.27,86.7,2.96,1.48,7525.63,7804.82,91.63
3222,89.67,90.96,-0.3,0.58,8278.97,8048.06,93.95
3223,88.72,92.99,0.43,1.48,8654.01,7879.31,91.02
3224,86.88,93.4,1.79,1.34,8729.83,7560.57,92.3
3225,89.08,93.96,0.13,-0.53,8831.33,,
3226,87.74,87.13,-0.04,-0.59,7595.6,,
3227,87.67,93.37,-0.01,0.78,8724.26,7695.17,91.82
3228,87.88,96.2,1.8,0.39,9258.06,7734.44,91.52
3229,86.24,90.9,1.45,0.43,8266.52,7444.86,89.42
3230,89.05,90.04,1.45,0.33,8109.11,7937.49,92.67
3231,87.71,88.6,1.0,1.28,7854.38,7701.93,95.35
3232,88.28,86.34,1.89,1.22,7460.52,7801.65,93.76
3233,87.69,86.66,0.75,-0.87,7512.76,,
3234,87.87,99.05,1.82,2.79,9815.47,7735.23,91.3
3235,88.22,85.95,0.38,0.91,7391.3,7788.11,93.96
3236,86.74,96.51,1.06,-0.18,9315.97,,
3237,88.42,90.84,-1.19,1.78,8257.44,7825.91,90.83
3238,90.05,91.18,-0.77,1.0,8319.99,8120.16,94.01
3239,89.74,88.77,-0.95,0.45,7884.17,8064.79,94.48
3240,86.69,100.8,-0.03,-0.23,10167.16,,
3241,88.33,89.21,0.95,0.99,7965.15,7815.01,91.83
3242,87.57,96.03,0.02,1.77,9224.28,7672.59,94.17
3243,86.73,91.43,0.27,0.94,8366.93,7532.0,87.72
3244,86.68,90.03,0.4,0.03,8111.54,7519.3,89.97
3245,88.16,90.34,1.36,3.96,8162.49,7786.03,96.35
3246,86.78,92.38,-1.03,0.2,8538.99,7538.7,95.74
3247,87.35,91.62,1.25,0.45,8395.48,7637.83,90.64
3248,89.76,98.56,-0.28,0.86,9718.22,8066.98,95.89
3249,87.81,96.44,0.83,1.23,9304.15,7719.13,92.74
3250,89.82,88.7,-0.98,1.2,7874.38,8077.26,92.06
3251,89.17,87.55,0.26,0.66,7672.71,7957.99,94.54
3252,88.24,89.97,1.45,-0.17,8100.33,,
3253,87.81,98.56,0.24,1.38,9719.18,7725.31,91.6
3254,87.0,90.15,2.62,2.12,8134.61,7579.76,86.28
3255,88.81,89.35,0.76,2.38,7990.12,7899.17,94.08
3256,88.8,95.03,-0.53,2.55,9034.77,7894.69,93.94
3257,90.3,83.71,-2.63,1.92,7012.22,8168.77,94.82
3258,87.85,97.08,0.56,0.24,9426.93,7724.18,93.88
3259,88.13,85.22,0.15,0.25,7264.53,7772.05,88.05
3260,88.54,90.28,-0.49,1.95,8156.16,7849.42,96.34
3261,87.73,95.35,0.72,0.01,9091.6,7700.55,91.09
3262,88.28,87.48,-0.35,1.56,7658.12,7804.55,94.38
3263,88.96,99.08,2.01,1.67,9821.03,7930.06,93.7
3264,86.75,96.22,0.4,1.3,9260.82,7534.65,92.46
3265,89.65,95.26,-1.46,2.3,9078.94,8048.35,95.33
3266,89.45,93.79,1.99,-0.36,8802.58,,
3267,90.24,94.18,-0.46,1.23,8873.98,8150.9,91.78
3268,86.45,84.43,-1.43,2.4,7134.75,7487.21,89.18
3269,87.13,97.48,1.14,0.68,9511.02,7601.44,92.58
3270,86.21,92.02,1.0,-0.35,8473.22,,
3271,87.2,93.68,1.41,0.34,8782.65,7611.92,92.26
3272,90.68,94.42,-1.11,0.39,8919.5,8231.68,93.41
3273,87.23,88.17,0.37,0.38,7779.75,7617.59,94.74
3274,88.64,96.69,1.47,0.07,9352.7,7862.21,94.52
3275,88.69,89.66,-1.87,-0.18,8039.39,,
3276,87.79,86.68,1.1,-0.51,7518.89,,
3277,90.12,87.44,-0.48,-0.19,7651.36,,
3278,88.55,88.93,0.99,0.54,7912.13,7849.58,92.52
3279,87.68,89.01,2.0,3.64,7923.3,7698.17,92.31
3280,88.3,97.28,3.73,1.58,9471.68,7813.42,90.49
3281,86.96,91.57,2.06,-0.41,8389.39,,
3282,87.11,88.98,0.04,0.01,7921.18,7595.69,93.53
3283,87.44,90.88,1.43,1.96,8266.23,7654.76,88.92
3284,88.26,91.61,1.49,1.57,8400.55,7801.0,91.04
3285,87.62,91.79,1.88,0.21,8431.41,7687.95,93.28
3286,87.67,86.23,0.03,-0.94,7439.97,,
3287,89.03,90.14,0.62,0.2,8133.49,7935.49,94.93
3288,87.52,87.93,1.0,1.65,7732.86,7669.44,92.05
3289,87.05,92.99,-0.73,1.4,8652.53,7591.22,91.55
3290,87.72,95.2,3.29,2.69,9069.0,7707.67,90.33
3291,87.44,93.43,0.2,-0.06,8734.72,,
3292,86.88,90.87,0.12,0.4,8265.32,7552.83,89.56
3293,88.14,92.65,1.1,2.22,8588.76,7781.65,94.5
3294,89.0,93.29,0.74,0.21,8707.98,7928.16,93.41
3295,87.52,86.88,0.51,0.63,7552.33,7665.01,93.18
3296,87.73,95.68,0.05,-0.04,9160.48,,
3297,88.81,90.08,-0.44,-0.3,8117.02,,
3298,87.41,84.82,1.07,2.43,7201.12,7649.74,94.15
3299,87.2,94.01,1.47,1.65,8843.9,7615.48,90.86
3300,87.78,96.79,0.79,-1.17,9370.52,,
3301,87.65,93.49,0.45,0.27,8745.63,7691.18,92.16
3302,87.42,93.46,-0.55,1.62,8741.44,7652.81,91.91
3303,87.57,92.42,2.18,2.6,8549.63,7678.95,97.41
3304,88.64,89.84,-0.43,-1.26,8076.31,,
3305,87.92,95.05,2.17,3.23,9037.2,7742.38,92.75
3306,88.63,88.81,2.13,0.56,7891.87,7866.64,94.7
3307,88.63,94.27,2.54,2.94,8893.61,7864.61,92.04
3308,88.0,88.94,0.5,1.8,7914.39,7752.09,90.75
3309,87.78,93.2,1.87,0.93,8688.8,7715.31,93.74
3310,87.75,98.21,0.47,0.68,9651.64,7706.6,93.88
3311,88.51,90.56,1.31,-1.65,8203.54,,
3312,88.12,98.99,1.02,2.92,9803.09,7774.36,90.5
3313,87.72,93.17,-0.17,2.12,8684.2,7705.94,93.79
3314,89.18,90.62,0.88,-0.05,8216.1,,
3315,87.47,94.27,-0.0,0.6,8892.63,7661.96,90.15
3316,87.57,86.33,1.01,2.27,7458.41,7677.26,95.15
3317,87.9,86.9,2.78,0.99,7557.93,7735.47,95.72
3318,89.43,90.74,-0.65,2.49,8240.5,8008.61,96.88
3319,88.21,93.84,0.47,-0.95,8811.25,,
3320,86.98,93.74,0.03,0.47,8790.44,7573.24,91.97
3321,87.57,96.91,1.42,0.44,9394.06,7675.18,95.84
3322,87.03,93.84,1.45,1.51,8810.49,7587.2,92.36
3323,86.82,93.26,2.45,1.03,8700.43,7548.6,89.93
3324,88.98,90.5,1.52,1.17,8193.09,7927.53,93.54
3325,87.48,93.61,-0.33,0.77,8768.1,7661.02,88.4
3326,87.45,90.93,1.08,1.09,8274.53,7659.11,93.27
3327,89.44,91.79,0.1,0.83,8429.91,8008.4,92.1
3328,87.45,80.37,2.05,1.55,6468.02,7656.67,92.73
3329,88.16,86.16,0.11,1.82,7430.67,7780.58,96.26
3330,87.16,91.54,0.69,1.06,8387.1,7605.83,90.64
3331,88.69,92.01,0.38,1.71,8470.42,7873.88,94.95
3332,88.95,88.83,1.47,0.32,7895.31,7924.08,90.91
3333,88.68,95.74,2.19,0.53,9171.93,7874.44,92.15
3334,85.18,90.69,-0.65,0.73,8231.76,7260.78,91.28
3335,88.28,89.11,2.28,0.13,7944.74,7802.65,91.95
3336,88.8,90.59,0.25,-0.59,8213.01,,
3337,88.64,89.38,1.16,-0.05,7994.61,,
3338,87.36,87.52,0.38,0.68,7665.11,7646.0,93.55
3339,86.33,81.73,-0.46,-0.92,6687.59,,
3340,86.18,94.17,0.26,1.05,8875.19,7433.92,90.53
3341,87.39,90.43,2.2,2.51,8181.6,7650.71,97.73
3342,88.64,87.59,0.77,1.34,7677.48,7868.01,96.79
3343,89.86,86.18,-1.95,1.6,7430.89,8083.72,94.89
3344,87.34,91.76,1.85,1.47,8424.93,7641.69,94.89
3345,87.81,83.39,-0.03,-0.52,6955.21,,
3346,87.12,90.08,-0.2,-0.44,8116.51,,
3347,88.22,89.4,-1.03,1.3,7998.42,7790.35,93.17
3348,88.73,89.35,-0.29,1.19,7992.49,7881.63,93.83
3349,88.5,90.33,2.47,1.26,8165.11,7844.49,91.93
3350,87.89,92.77,0.63,1.08,8611.97,7733.38,90.47
3351,88.24,91.35,-0.12,1.56,8351.07,7793.0,96.57
3352,87.39,90.95,0.78,0.53,8275.56,7647.17,94.42
3353,87.22,97.12,0.34,1.57,9439.08,7619.58,91.97
3354,88.86,93.36,1.13,0.73,8723.0,7905.88,91.99
3355,88.53,94.63,1.72,-0.82,8961.14,,
3356,87.6,92.35,-0.14,1.13,8533.18,7684.79,93.94
3357,88.65,95.61,2.2,2.86,9147.59,7872.72,92.26
3358,88.56,95.54,0.74,-0.11,9129.85,,
3359,88.29,96.99,-0.81,0.43,9411.87,7802.97,90.37
3360,84.93,96.75,-2.51,2.08,9367.49,7223.8,91.77
3361,88.97,92.24,0.18,-0.61,8508.72,,
3362,89.29,92.04,-1.5,1.67,8477.94,7982.1,94.32
3363,86.95,89.62,0.37,0.66,8038.3,7571.85,92.73
3364,87.53,84.03,2.08,0.17,7067.33,7668.28,91.22
3365,88.22,95.19,0.0,-0.29,9062.89,,
3366,86.8,90.35,2.13,2.24,8169.71,7546.02,87.77
3367,87.65,98.99,1.74,1.23,9805.15,7697.28,91.43
3368,87.86,92.12,3.12,1.4,8492.1,7730.17,93.28
3369,89.2,94.98,-0.97,2.58,9025.25,7967.02,94.64
3370,86.56,86.11,-0.09,0.56,7421.83,7500.44,94.91
3371,89.14,89.23,-1.49,3.09,7964.17,7956.5,90.93
3372,89.97,96.05,-1.21,1.01,9229.28,8101.6,95.16
3373,87.97,93.48,1.92,-0.58,8741.64,,
3374,88.7,88.49,0.04,0.18,7833.66,7874.82,96.66
3375,88.88,96.29,0.72,0.86,9277.09,7909.59,94.55
3376,88.57,88.91,1.08,1.81,7911.5,7856.54,93.97
3377,88.4,93.11,1.91,1.14,8674.51,7828.55,90.54
3378,88.59,93.15,0.16,0.66,8681.03,7856.45,92.47
3379,87.39,94.41,0.93,1.15,8916.41,7645.82,91.67
3380,88.35,94.94,-0.36,1.76,9016.84,7816.11,94.5
3381,87.92,94.62,-0.6,-0.38,8956.6,,
3382,86.76,93.46,1.45,0.45,8741.36,7533.94,92.95
3383,89.14,95.21,-0.73,-0.76,9072.64,,
3384,87.12,91.75,0.68,1.15,8420.34,7600.42,89.34
3385,88.92,84.06,-0.75,0.32,7069.27,7915.11,92.73
3386,86.04,98.22,-0.77,0.95,9655.44,7414.64,91.9
3387,86.01,100.94,-1.1,0.59,10193.57,7411.43,89.03
3388,86.59,90.87,-1.08,0.75,8263.09,7507.58,88.13
3389,88.11,87.56,-0.19,0.94,7671.33,7772.45,94.89
3390,87.51,98.73,-0.43,2.33,9753.8,7669.58,91.75
3391,87.79,91.74,0.32,0.65,8421.22,7717.65,93.97
3392,87.22,93.09,1.05,1.35,8675.03,7618.93,90.41
3393,87.58,89.68,0.29,1.43,8047.07,7681.02,91.96
3394,89.15,97.86,1.26,1.32,9584.75,7959.19,95.3
3395,86.76,93.13,1.16,-1.02,8679.3,,
3396,88.72,88.22,1.2,1.47,7786.26,7881.46,92.43
3397,87.8,94.48,1.89,3.81,8933.74,7722.06,93.44
3398,88.08,89.74,0.57,2.75,8061.25,7768.81,96.07
3399,87.71,83.93,0.85,1.09,7049.12,7707.48,92.97
3400,89.64,89.52,0.96,1.21,8019.34,8043.34,93.83
3401,89.1,89.92,-1.09,0.12,8090.52,7946.48,89.51
3402,86.51,89.85,-0.18,0.09,8080.64,7492.64,91.75
3403,87.25,95.88,1.81,2.63,9199.19,7621.13,95.28
3404,87.16,96.91,1.61,-0.97,9395.4,,
3405,87.21,92.08,0.85,1.71,8486.66,7616.34,88.76
3406,87.87,88.73,1.41,2.04,7878.49,7729.58,94.56
3407,87.67,89.23,0.52,0.21,7965.7,7694.09,86.57
3408,88.73,92.69,0.7,3.14,8597.82,7885.29,91.41
3409,88.41,98.52,0.82,2.43,9713.21,7830.47,92.25
3410,88.26,86.35,1.34,-0.04,7461.69,,
3411,88.14,87.79,-1.48,-1.37,7709.7,,
3412,87.35,93.35,1.83,0.68,8719.02,7641.22,90.89
3413,87.83,90.22,-0.63,1.59,8145.31,7725.66,90.96
3414,87.1,91.89,1.37,1.55,8447.33,7600.8,90.95
3415,88.67,95.63,0.06,0.12,9148.0,7871.54,88.79
3416,88.31,88.58,0.44,0.53,7846.92,7807.49,91.78
3417,87.18,98.7,-0.29,-1.04,9743.01,,
3418,89.01,84.97,1.36,1.9,7226.68,7932.93,94.7
3419,86.49,92.1,0.08,0.79,8489.15,7488.0,91.79
3420,88.15,90.23,0.81,0.35,8147.79,7779.86,93.84
3421,87.25,90.47,0.88,0.8,8186.43,7620.31,91.36
3422,87.61,90.7,2.02,1.06,8231.09,7686.29,91.66
3423,86.47,94.62,0.89,1.52,8959.3,7490.52,95.47
3424,89.13,96.6,1.72,1.87,9335.99,7953.17,90.33
3425,89.29,93.39,0.16,0.89,8724.25,7981.25,90.82
3426,87.6,93.69,-0.14,0.94,8783.72,7682.91,94.63
3427,87.83,86.84,1.91,1.77,7545.12,7722.64,95.01
3428,89.3,95.9,0.8,1.5,9203.54,7983.14,91.03
3429,87.21,90.67,-1.28,2.26,8225.56,7619.51,90.42
3430,87.38,89.61,-0.44,-1.79,8035.99,,
3431,87.98,91.84,2.1,2.56,8439.46,7753.91,93.72
3432,86.59,97.13,-2.21,1.52,9441.11,7506.08,92.56
3433,88.38,84.08,-1.86,1.72,7075.18,7821.35,93.53
3434,86.86,94.46,0.3,0.17,8925.77,7548.68,88.48
3435,88.85,88.3,1.19,1.63,7801.92,7903.74,90.79
3436,87.13,91.42,0.62,2.8,8361.79,7603.06,88.0
3437,87.83,93.78,1.63,0.41,8799.58,7724.54,92.09
3438,87.08,96.15,-1.73,0.35,9251.63,7591.57,89.3
3439,88.62,90.08,1.71,2.02,8119.84,7863.38,91.94
3440,87.55,97.02,0.27,-0.43,9414.1,,
3441,89.07,83.19,0.13,-1.78,6923.13,,
3442,88.2,99.58,0.06,-0.12,9920.0,,
3443,85.67,91.0,-0.58,0.97,8283.83,7349.1,90.48
3444,87.47,91.55,1.85,2.98,8387.66,7663.07,93.12
3445,87.52,89.84,1.36,0.81,8076.45,7670.83,89.78
3446,88.58,89.42,1.6,0.74,7998.92,7856.02,93.72
