,0,1,2,3,4,5,6,7,8
2916,70.3,3.89,7.48,7.05,69.41,11.41,7.68,4954.04,279.99
2917,64.6,3.42,9.19,9.59,110.46,5.97,5.24,4177.77,266.57
2918,63.29,4.07,8.94,7.4,78.69,9.03,1.97,4017.03,211.86
2919,64.75,5.96,9.23,8.08,85.26,6.89,8.41,4203.11,286.54
2920,63.78,4.4,7.77,8.38,86.27,6.79,4.84,4076.3,240.17
2921,63.73,5.16,6.82,8.29,81.87,6.34,8.22,4070.56,285.75
2922,65.89,2.67,7.77,9.55,107.71,7.44,6.65,4345.77,287.32
2923,66.1,4.18,8.46,9.48,111.63,7.94,3.6,4376.79,258.88
2924,62.08,3.02,8.33,8.12,87.09,6.83,5.19,3861.19,235.9
2925,69.36,3.63,10.25,7.88,85.88,6.53,8.3,4820.48,289.36
2926,71.57,3.99,9.5,8.86,100.57,3.87,3.46,5129.06,251.94
2927,59.17,3.77,6.86,7.7,75.7,7.67,7.1,3510.77,249.41
2928,64.58,2.68,8.04,8.51,89.7,6.17,6.73,4176.18,265.78
2929,68.28,3.14,10.14,10.09,123.64,9.18,7.4,4668.97,317.37
2930,66.03,3.2,7.86,7.61,77.31,5.99,6.62,4366.72,256.68
2931,66.14,5.05,9.53,7.18,73.62,10.23,6.32,4386.22,257.25
2932,67.33,3.5,8.04,7.15,70.23,10.38,-0.29,4544.46,216.94
2933,65.12,4.68,7.24,9.17,100.98,5.65,8.19,4253.43,300.71
2934,64.84,4.42,8.98,9.26,106.18,8.53,7.04,4214.98,291.15
2935,62.78,4.21,9.03,7.67,78.59,6.06,5.75,3947.6,236.94
2936,61.99,5.08,6.86,9.23,100.92,3.9,7.16,3854.46,277.32
2937,62.89,3.28,7.45,7.97,79.15,4.4,3.69,3965.88,215.93
2938,60.37,4.21,8.84,5.73,51.7,10.08,0.03,3652.8,182.24
2939,66.47,4.89,7.71,8.0,81.23,12.86,7.54,4429.92,290.84
2940,65.87,3.27,8.57,9.32,105.66,5.75,4.46,4346.25,254.92
2941,71.27,3.53,8.56,10.38,125.83,6.03,4.84,5086.35,295.22
2942,65.06,4.87,8.14,8.54,94.58,9.78,3.11,4242.79,240.16
2943,68.39,3.65,7.29,8.7,89.26,8.54,3.83,4686.84,255.83
2944,67.0,3.68,6.85,8.19,80.77,8.47,2.23,4496.74,230.87
2945,59.92,3.18,6.41,7.36,69.47,11.23,6.92,3602.57,250.72
2946,68.58,3.81,8.49,8.7,93.73,7.11,5.88,4711.58,267.88
2947,69.71,4.51,9.22,7.64,78.68,6.96,7.2,4871.63,271.56
2948,62.15,3.85,8.92,8.15,86.62,9.11,5.45,3872.15,246.32
2949,75.44,5.04,10.02,7.64,78.73,9.18,4.57,5697.09,257.63
2950,60.42,5.02,8.66,8.18,85.75,9.17,7.93,3663.92,283.01
2951,61.66,4.57,8.37,5.92,52.93,8.36,5.61,3811.44,217.95
2952,71.15,4.7,6.15,8.1,79.64,8.76,7.3,5076.75,287.99
2953,72.72,5.22,7.9,8.7,93.44,9.47,8.39,5296.51,322.35
2954,68.11,4.26,7.27,8.97,97.17,6.22,7.15,4647.64,289.91
2955,62.0,3.5,9.48,7.36,77.44,10.07,3.48,3852.68,215.17
2956,67.24,4.45,7.3,9.43,103.59,4.99,4.81,4529.46,272.02
2957,64.6,4.59,8.85,8.05,84.28,4.45,3.03,4181.05,224.35
2958,64.67,2.69,5.6,8.83,88.25,9.17,4.34,4189.06,246.54
2959,74.48,4.95,9.78,11.3,149.58,10.6,5.74,5557.3,338.69
2960,69.58,4.74,8.35,10.2,123.81,7.24,4.92,4847.12,293.45
2961,60.66,4.84,7.44,6.84,62.49,8.94,4.76,3686.92,219.23
2962,72.01,5.08,7.52,8.5,91.55,8.5,5.71,5193.89,277.41
2963,69.65,2.89,5.9,6.47,54.31,7.7,4.93,4854.22,224.2
2964,57.33,3.41,7.3,7.11,67.14,11.2,4.7,3294.82,218.33
2965,67.39,5.16,7.45,8.05,83.2,8.3,4.46,4553.98,243.35
2966,59.68,5.1,7.28,6.63,62.47,8.86,4.13,3569.82,206.75
2967,61.83,4.77,7.41,7.98,81.8,9.47,6.68,3831.83,261.41
2968,60.01,3.53,7.24,7.05,67.64,9.01,2.19,3608.15,198.01
2969,65.3,4.27,9.33,7.05,70.09,8.37,6.18,4272.15,242.93
2970,65.9,3.49,7.97,7.39,71.22,8.9,3.84,4348.89,228.55
2971,61.0,2.94,7.07,7.21,69.54,6.63,3.76,3723.89,206.44
2972,63.55,5.41,7.99,9.12,103.97,5.25,8.0,4048.37,298.05
2973,57.75,3.6,8.47,8.28,89.0,9.87,2.8,3342.57,218.91
2974,69.19,5.05,8.38,7.63,75.51,10.18,4.15,4799.71,244.5
2975,67.44,3.23,8.01,7.43,70.67,7.62,2.48,4554.35,213.64
2976,66.79,5.02,9.08,6.91,67.24,8.83,3.46,4469.86,219.88
2977,69.36,3.63,9.47,8.58,94.31,7.88,4.88,4816.9,257.88
2978,67.52,2.86,8.37,7.04,67.04,8.11,5.65,4566.8,235.03
2979,68.68,4.01,7.81,8.94,98.02,6.3,6.48,4722.87,280.58
2980,68.34,3.98,8.1,7.95,82.74,8.59,0.5,4684.5,224.79
2981,60.24,1.82,6.34,5.49,43.84,6.74,6.54,3633.7,208.78
2982,72.5,3.92,8.37,6.73,63.06,12.79,8.45,5268.33,295.92
2983,68.49,5.42,8.5,9.71,109.82,7.24,5.89,4700.95,285.33
2984,66.81,3.5,6.78,7.33,65.83,8.13,5.36,4469.47,239.5
2985,61.9,5.14,6.96,8.43,88.54,6.99,5.59,3842.67,254.37
2986,60.98,5.73,9.13,9.24,108.73,1.89,2.96,3729.53,227.31
2987,65.68,2.07,9.55,8.7,96.19,8.3,7.1,4319.02,279.39
2988,70.01,5.32,7.9,7.75,75.63,6.71,3.42,4912.01,237.2
2989,68.95,3.66,7.99,6.69,62.83,11.12,7.12,4760.65,264.34
2990,60.64,5.71,7.69,8.46,90.24,3.62,5.47,3687.81,239.54
2991,58.24,3.69,9.18,10.0,121.36,7.93,5.22,3397.9,266.91
2992,63.67,3.65,9.41,8.23,88.17,4.8,2.82,4063.02,220.77
2993,64.1,4.23,8.98,9.21,104.67,9.13,1.6,4117.75,241.07
2994,67.45,1.96,5.88,8.44,87.91,12.15,6.34,4551.68,275.7
2995,57.07,2.63,8.51,7.25,71.81,5.68,6.84,3263.34,231.88
2996,64.69,2.99,7.78,9.02,98.43,2.22,4.6,4193.18,243.32
2997,63.61,5.19,9.2,10.25,127.83,4.9,7.42,4052.59,310.87
2998,66.82,3.35,5.89,8.77,91.94,8.26,7.71,4474.93,296.58
2999,61.56,3.23,7.71,9.14,100.88,10.36,3.51,3794.04,245.13
3000,62.79,1.21,6.94,7.78,74.29,4.04,2.12,3947.48,202.53
3001,64.77,4.42,8.66,8.6,92.26,7.62,6.33,4205.23,267.62
3002,71.68,4.5,8.52,7.11,71.61,6.05,8.7,5148.4,292.13
3003,71.03,4.97,6.0,8.92,93.38,8.21,5.13,5056.53,275.71
3004,70.74,5.04,7.42,9.99,118.61,6.25,7.82,5015.9,327.03
3005,60.84,5.92,7.49,9.28,101.93,7.77,6.3,3710.27,272.63
3006,69.37,5.56,7.99,8.86,96.18,10.94,2.56,4821.61,255.95
3007,67.73,3.64,5.99,8.39,82.17,8.58,5.06,4595.31,253.85
3008,64.95,4.85,7.03,9.82,114.28,11.54,6.98,4227.63,305.3
3009,66.44,3.91,6.79,8.72,90.1,3.1,5.48,4420.04,256.19
3010,68.38,2.89,7.57,7.65,73.58,9.87,3.29,4681.94,231.21
3011,67.24,4.92,8.18,7.74,76.77,8.29,2.11,4534.52,223.05
3012,67.66,3.87,9.11,6.7,64.52,8.94,5.63,4580.68,235.45
3013,63.94,6.0,6.63,5.96,49.7,8.87,4.66,4103.0,216.43
3014,65.01,5.03,8.61,6.97,65.65,7.8,6.2,4234.62,246.51
3015,63.92,4.29,9.2,8.22,88.73,7.36,6.57,4093.55,259.71
3016,63.93,3.01,8.97,8.17,85.69,6.89,2.82,4096.24,221.09
3017,73.43,3.62,10.53,9.24,108.06,10.55,5.92,5399.41,294.29
3018,64.72,3.36,7.59,8.77,94.4,7.05,10.64,4191.13,338.5
3019,63.96,3.27,7.46,6.24,56.15,9.78,8.85,4101.25,270.87
3020,65.53,4.57,7.91,7.4,70.82,8.5,4.81,4302.13,241.25
3021,63.44,5.34,7.41,5.99,50.58,8.36,7.46,4032.43,243.97
3022,65.62,3.91,8.57,7.57,75.41,9.97,9.15,4315.13,297.95
3023,66.39,4.42,7.6,6.85,62.8,10.09,2.89,4413.97,218.02
3024,67.8,4.53,8.12,8.11,85.4,6.06,7.98,4609.3,285.47
3025,68.23,3.79,6.81,7.78,71.17,7.7,6.3,4664.82,259.27
3026,66.63,3.89,7.2,7.98,80.06,7.54,5.41,4447.75,250.47
3027,64.14,5.37,7.39,9.27,105.21,5.39,7.43,4125.44,295.7
3028,68.87,3.97,8.6,10.38,125.49,6.54,5.93,4748.03,303.16
3029,62.91,4.74,7.74,7.4,73.03,7.19,5.08,3968.12,233.5
3030,67.31,4.52,9.16,7.67,79.55,7.32,8.02,4540.58,280.47
3031,66.17,3.05,8.44,8.73,95.99,4.98,6.37,4383.67,263.25
3032,67.75,2.9,8.39,9.84,114.68,10.05,1.01,4594.24,258.99
3033,62.97,3.73,8.22,8.26,85.21,6.15,7.69,3975.85,276.91
3034,65.86,2.17,9.25,8.62,95.65,9.1,9.57,4342.06,318.68
3035,70.17,5.63,7.45,8.89,99.43,8.9,6.27,4934.0,287.44
3036,67.88,3.69,7.66,10.17,120.68,8.77,4.97,4613.13,286.98
3037,62.83,5.34,8.74,6.32,61.84,7.9,8.16,3959.1,257.25
3038,68.93,3.8,7.47,6.79,61.99,10.94,5.79,4756.57,249.47
3039,59.43,1.92,6.96,5.7,48.58,9.57,4.11,3534.14,195.79
3040,71.66,4.19,8.98,9.34,106.82,7.77,6.93,5142.22,307.22
3041,68.43,3.21,8.87,7.28,71.83,8.49,5.95,4693.38,246.77
3042,64.87,4.83,7.56,8.51,89.75,5.4,3.81,4215.51,231.77
3043,66.34,2.87,8.61,9.24,104.81,4.89,3.72,4406.13,244.44
3044,65.78,4.87,7.72,7.75,77.15,10.78,8.12,4340.47,285.87
3045,67.16,3.16,7.32,9.49,106.1,6.29,8.33,4517.59,310.82
3046,71.01,4.9,8.12,6.86,66.65,8.58,4.15,5053.07,234.37
3047,69.34,4.86,9.11,9.48,109.89,6.54,6.17,4819.15,287.12
3048,63.95,3.78,7.72,8.56,90.41,7.46,9.2,4096.63,313.71
3049,74.12,4.34,10.86,9.24,110.3,10.47,5.04,5501.64,286.48
3050,65.5,3.69,6.72,9.11,99.68,10.35,3.03,4297.47,249.82
3051,73.3,4.68,7.04,8.51,90.18,7.71,7.39,5384.82,299.6
3052,74.11,5.07,8.7,10.23,125.83,8.71,6.87,5501.53,321.37
3053,67.89,4.3,8.1,8.34,87.85,7.82,10.59,4618.14,338.02
3054,68.39,2.83,9.04,6.9,71.02,7.59,5.1,4683.39,229.98
3055,62.83,5.41,7.4,7.3,71.2,6.25,7.52,3960.71,258.16
3056,63.86,4.48,7.19,7.79,74.39,6.75,4.5,4084.97,231.93
3057,66.14,2.65,7.24,8.04,79.73,6.82,9.9,4379.61,313.5
3058,63.7,4.26,7.21,7.21,67.51,7.18,8.54,4068.59,277.04
3059,66.09,5.05,9.24,8.88,102.3,7.88,6.95,4379.27,286.37
3060,68.68,3.69,9.06,10.74,137.8,8.89,6.77,4724.49,324.28
3061,62.78,4.02,7.85,6.42,59.34,4.9,6.14,3950.27,224.94
3062,58.94,3.53,9.15,8.44,90.7,5.8,5.92,3485.56,244.82
3063,65.26,5.28,8.09,7.29,72.82,5.16,5.92,4265.87,242.45
3064,66.45,2.94,9.72,5.65,53.59,6.05,7.35,4420.51,237.68
3065,69.06,4.4,7.58,7.74,76.22,8.75,5.54,4777.16,257.29
3066,60.8,3.09,8.57,8.51,94.55,7.62,5.52,3701.46,245.42
3067,71.05,2.61,8.26,8.13,82.34,9.02,3.35,5055.89,246.8
3068,65.96,5.16,8.57,8.2,90.99,6.41,3.93,4363.15,236.51
3069,66.75,5.77,4.39,8.3,78.29,7.18,8.2,4467.48,292.34
3070,66.3,4.68,8.06,9.33,103.44,6.85,8.64,4408.15,316.33
3071,64.78,4.86,8.45,8.12,83.74,9.09,5.44,4206.51,254.29
3072,70.72,4.75,7.4,9.3,102.66,1.12,2.68,5011.49,245.01
3073,64.65,4.08,8.17,6.91,64.66,6.63,4.51,4185.39,215.9
3074,67.71,2.69,7.03,7.77,75.6,8.9,4.1,4590.1,240.55
3075,68.5,3.86,7.17,7.03,67.15,8.2,7.22,4701.12,263.92
3076,63.83,3.8,8.21,8.66,92.0,8.26,6.21,4083.53,264.97
3077,76.02,4.46,8.56,8.92,97.99,6.37,6.73,5788.59,302.79
3078,67.24,3.11,7.04,10.02,117.11,8.81,7.05,4525.25,311.37
3079,65.43,1.9,7.34,6.48,60.58,9.44,4.49,4283.69,215.41
3080,71.66,4.72,8.09,8.52,88.35,8.02,4.09,5146.67,260.15
3081,65.34,2.68,7.5,6.25,56.25,12.03,6.02,4276.18,237.19
3082,74.99,5.26,8.4,9.16,105.23,7.16,5.32,5630.96,285.58
3083,67.39,4.23,8.36,8.48,92.55,8.64,3.43,4551.71,245.56
3084,64.33,5.1,9.01,7.96,83.3,9.66,4.29,4148.59,242.16
3085,67.56,3.72,8.05,7.36,71.15,5.01,6.53,4570.34,247.29
3086,63.32,4.78,8.86,7.78,78.46,7.87,5.09,4015.79,235.98
3087,65.12,4.76,9.2,7.8,77.98,8.31,6.73,4246.66,262.14
3088,64.02,4.54,9.33,7.88,80.05,9.38,4.44,4106.77,236.77
3089,68.64,5.83,9.99,8.37,93.94,6.27,9.49,4724.23,322.3
3090,61.52,3.22,8.62,7.81,80.24,8.41,4.11,3792.4,222.56
3091,60.69,4.62,7.59,8.55,90.29,7.39,6.63,3695.08,261.32
3092,68.51,4.2,7.18,8.25,83.66,6.14,4.99,4706.7,252.45
3093,63.71,3.29,9.08,8.06,86.97,6.84,4.3,4062.47,228.46
3094,62.95,3.87,8.92,8.93,98.84,7.1,10.31,3969.03,329.4
3095,66.98,3.86,8.8,7.16,70.92,8.81,3.71,4493.2,223.84
3096,71.39,5.58,8.64,9.19,106.55,9.56,6.63,5102.4,304.5
3097,66.43,3.89,8.86,7.74,83.14,11.27,1.35,4421.92,223.85
3098,67.27,4.71,8.18,9.76,113.12,7.65,10.46,4532.63,366.88
3099,67.71,3.12,8.9,8.53,93.04,5.5,9.01,4593.74,307.14
3100,59.88,4.66,8.36,8.19,90.04,8.73,3.91,3598.0,228.17
3101,61.58,3.17,8.31,6.91,67.67,8.46,5.9,3799.23,229.68
3102,70.87,3.97,9.15,9.57,111.95,7.95,4.17,5030.57,271.11
3103,68.44,5.17,9.49,9.06,102.69,5.83,8.33,4696.13,311.19
3104,66.87,8.12,7.22,8.72,91.42,5.11,6.47,4489.91,277.03
3105,65.92,5.11,8.39,7.23,72.17,7.33,8.3,4358.85,278.37
3106,62.87,5.21,8.01,8.27,89.01,8.09,6.66,3962.37,264.27
3107,67.4,3.58,8.86,8.05,81.08,6.67,7.83,4552.82,280.29
3108,63.63,3.98,7.94,8.12,84.58,8.01,3.93,4058.17,231.38
3109,64.51,3.25,7.73,7.38,73.52,8.26,5.18,4172.86,231.92
3110,65.02,3.55,8.86,7.01,67.39,7.03,7.96,4240.07,260.63
3111,72.69,5.36,9.36,8.9,101.47,7.89,6.57,5296.01,297.24
3112,66.29,2.99,10.53,8.14,89.02,7.51,5.85,4399.37,254.69
3113,63.29,3.9,7.71,5.39,42.58,9.38,6.01,4010.57,217.65
3114,69.87,5.5,7.15,7.87,73.48,7.16,9.12,4896.91,312.33
3115,61.87,4.64,7.29,6.81,62.7,9.35,3.76,3835.85,212.08
3116,70.69,5.05,8.02,7.82,80.72,10.79,6.46,5006.17,276.16
3117,62.6,2.89,9.82,9.45,111.48,6.08,6.31,3924.22,271.54
3118,66.21,5.09,7.86,9.69,111.83,8.72,6.53,4391.95,296.42
3119,62.87,3.53,8.11,8.85,98.26,5.08,9.67,3963.55,317.32
3120,60.81,4.45,6.34,7.02,64.93,7.66,4.23,3703.32,213.53
3121,67.58,2.52,9.84,8.97,98.71,4.21,3.83,4575.04,240.9
3122,59.19,5.36,7.9,7.87,80.75,8.39,4.34,3514.94,225.38
3123,66.72,5.05,8.88,6.07,58.08,9.08,4.28,4460.24,216.54
3124,63.32,3.63,6.93,8.21,85.49,7.16,9.71,4014.49,312.67
3125,56.8,1.69,7.42,6.46,60.98,6.69,3.36,3229.39,185.21
3126,69.38,5.01,8.39,8.88,96.95,7.0,7.35,4822.77,295.01
3127,60.99,3.88,8.92,8.5,89.66,7.48,5.87,3729.79,251.53
3128,62.15,2.83,8.94,9.15,103.06,6.63,7.23,3866.92,280.8
3129,71.6,3.5,8.51,8.86,95.8,6.41,9.24,5138.9,326.48
3130,59.46,4.11,8.72,6.99,67.78,10.61,4.32,3543.48,219.76
3131,62.74,5.78,8.54,7.4,73.25,6.61,10.01,3945.2,303.74
3132,66.99,3.54,7.95,7.95,80.17,9.35,6.25,4492.31,256.52
3133,66.46,3.3,8.44,6.34,59.4,4.49,5.12,4422.12,212.79
3134,68.57,4.68,8.07,7.23,73.9,9.44,5.88,4714.15,254.46
3135,74.84,5.08,8.05,8.57,91.38,4.94,7.49,5613.61,298.02
3136,67.8,3.59,6.19,9.08,94.88,9.34,8.16,4603.29,306.36
3137,64.1,4.91,7.16,5.08,43.79,8.77,-0.36,4113.2,181.72
3138,66.87,3.87,9.39,7.49,77.65,9.54,4.76,4478.34,242.56
3139,61.89,7.53,8.76,9.11,103.15,4.42,3.66,3843.62,245.94
3140,70.56,3.57,7.66,7.36,69.89,8.0,4.3,4989.3,240.38
3141,64.86,3.41,8.35,8.1,85.08,7.44,6.45,4219.19,257.63
3142,62.76,4.95,9.19,8.87,100.56,6.63,7.95,3949.55,292.82
3143,63.72,3.19,8.67,9.06,101.61,5.55,5.83,4070.68,261.85
3144,68.39,4.23,7.71,9.47,108.9,5.74,6.17,4687.89,284.6
3145,61.35,4.54,9.27,7.25,72.47,7.16,8.66,3772.54,270.4
3146,69.44,3.65,8.39,7.65,77.75,12.16,3.61,4829.85,244.44
3147,69.22,4.32,8.19,7.38,72.8,8.53,3.24,4800.26,226.37
3148,72.6,4.82,9.02,7.9,82.84,11.74,5.75,5280.76,275.13
3149,64.37,4.61,7.72,8.64,91.85,6.88,6.2,4152.9,263.27
3150,65.63,5.24,9.48,9.08,105.56,6.9,5.36,4316.89,269.02
3151,70.52,5.54,7.46,7.18,67.79,7.92,5.53,4983.52,247.72
3152,62.03,6.37,6.15,5.97,50.56,6.45,8.74,3864.45,260.31
3153,61.35,4.57,9.18,7.24,75.5,9.24,1.85,3776.7,201.42
3154,64.64,5.16,9.47,6.92,70.37,7.19,4.61,4187.02,226.67
3155,61.94,4.63,6.67,7.13,67.59,10.56,4.79,3844.78,224.23
3156,68.32,4.55,9.05,7.66,79.7,9.12,2.65,4682.3,229.32
3157,54.39,3.82,7.3,6.89,63.55,10.55,-1.12,2967.11,188.16
3158,71.27,4.48,7.68,7.64,75.64,9.8,3.9,5087.51,245.03
3159,65.64,3.28,8.1,5.57,50.12,8.17,4.38,4313.05,205.41
3160,66.92,3.47,6.5,8.26,82.34,9.52,7.09,4487.46,282.64
3161,62.8,2.61,8.23,8.05,81.97,6.97,7.67,3950.62,268.28
3162,66.86,4.42,8.26,8.99,100.05,4.57,6.4,4477.64,270.63
3163,69.95,3.87,7.39,8.62,89.88,10.37,4.62,4898.39,267.34
3164,64.45,4.37,7.62,8.29,85.88,7.56,5.68,4165.34,251.4
3165,69.46,4.26,8.59,7.77,80.49,8.85,3.14,4836.12,233.94
3166,67.25,3.53,7.58,8.17,85.68,9.27,6.24,4532.8,262.99
3167,60.07,4.11,5.0,10.2,114.45,7.27,9.3,3615.73,333.79
3168,69.03,4.76,10.19,6.79,68.12,9.44,4.84,4772.18,235.96
3169,68.78,4.07,8.09,7.02,66.68,7.98,5.4,4734.42,242.84
3170,67.84,4.66,9.18,7.28,70.79,9.52,2.76,4612.4,224.96
3171,60.88,4.67,7.83,7.61,75.94,6.25,5.36,3717.85,230.72
3172,65.19,4.42,8.78,6.91,65.5,8.17,4.3,4256.59,222.84
3173,61.52,4.13,7.52,7.59,72.48,7.54,9.34,3797.23,291.01
3174,60.16,3.04,8.39,7.41,74.09,7.58,1.13,3624.98,195.85
3175,68.65,4.51,10.85,7.73,87.85,8.67,6.04,4722.45,259.73
3176,65.43,4.07,8.89,7.0,68.95,8.63,7.7,4291.2,263.46
3177,73.24,3.33,11.02,8.67,95.37,9.21,10.05,5370.92,352.28
3178,64.77,5.05,7.23,7.37,72.92,9.53,8.29,4205.55,283.28
3179,71.45,3.9,8.95,8.22,88.34,5.89,6.77,5112.59,277.57
3180,68.59,4.21,9.18,7.34,74.28,10.06,-0.46,4712.83,219.14
3181,74.38,3.03,6.32,8.64,92.33,9.82,6.97,5539.45,301.27
3182,69.45,4.11,7.76,6.68,61.44,6.21,2.32,4832.87,210.87
3183,66.53,5.08,7.74,7.27,70.35,5.34,10.06,4437.01,310.71
3184,67.24,3.45,8.69,8.25,87.35,7.99,1.93,4530.41,229.33
3185,68.3,3.58,7.19,7.01,63.26,10.0,6.87,4672.98,257.16
3186,60.8,4.4,6.67,8.69,90.8,5.71,5.48,3702.88,250.03
3187,64.43,6.26,6.02,7.16,64.19,8.38,2.23,4168.49,212.27
3188,64.38,4.17,10.71,6.47,65.04,8.33,1.39,4154.71,201.19
3189,69.34,5.15,7.84,6.93,65.43,10.83,4.14,4817.32,232.12
3190,66.21,3.5,7.3,10.08,115.13,6.89,7.03,4392.14,301.87
3191,60.16,5.31,8.35,9.74,111.41,6.97,7.86,3634.16,299.08
3192,59.39,3.92,7.62,6.9,64.88,5.38,5.83,3533.97,220.06
3193,62.29,2.9,7.95,8.66,90.37,7.47,6.51,3889.06,263.33
3194,61.38,4.0,8.32,9.28,105.53,8.53,3.86,3775.54,245.87
3195,60.3,4.57,7.06,8.72,94.78,8.63,3.89,3645.08,237.45
3196,59.39,6.1,7.37,7.51,74.87,8.7,4.55,3539.27,225.33
3197,64.36,5.2,5.26,8.01,76.88,6.9,4.8,4150.82,241.57
3198,60.9,3.61,8.82,8.21,89.89,8.05,7.16,3716.96,263.19
3199,64.74,4.71,6.67,7.54,69.61,9.49,3.23,4201.03,227.51
3200,61.44,4.46,8.2,9.26,104.46,5.94,10.96,3781.02,347.88
3201,65.21,4.02,7.37,7.25,71.18,6.62,4.32,4260.32,226.75
3202,65.81,4.84,7.67,8.52,86.32,8.15,5.13,4341.34,257.79
3203,62.25,4.69,8.7,8.61,95.36,6.29,4.86,3881.29,245.85
3204,63.8,1.79,8.34,7.75,77.06,8.52,5.44,4078.41,239.18
3205,64.87,4.13,8.37,5.97,55.17,9.14,4.55,4214.18,210.15
3206,61.69,5.1,7.22,8.23,83.03,7.8,5.58,3816.85,250.69
3207,62.87,4.53,7.01,6.86,64.91,8.86,5.07,3961.51,227.57
3208,61.61,3.66,7.35,6.68,62.44,10.24,1.67,3804.94,195.06
3209,71.16,2.28,6.46,7.97,76.44,9.66,3.46,5070.62,241.16
3210,71.58,5.58,8.63,6.54,62.4,10.75,5.77,5137.61,245.78
3211,68.48,6.64,9.51,7.0,70.03,10.36,2.98,4705.96,231.23
3212,72.8,5.57,8.02,9.54,107.09,9.61,5.82,5309.04,301.93
3213,67.08,4.16,7.48,7.71,76.04,10.36,4.57,4505.11,241.03
3214,69.62,3.16,7.99,7.5,71.8,8.88,3.03,4853.58,227.27
3215,60.75,4.02,7.22,6.61,60.6,5.46,7.39,3701.61,238.73
3216,56.94,4.6,9.11,9.53,115.39,6.92,6.8,3250.61,279.23
3217,69.38,4.04,10.02,7.73,84.2,10.99,1.24,4823.28,231.13
3218,67.4,3.48,9.69,7.56,77.16,11.77,5.07,4551.61,249.48
3219,67.72,4.18,8.24,7.43,70.58,8.21,2.49,4597.08,219.79
3220,64.44,4.12,9.93,7.34,72.29,7.38,7.27,4163.43,257.12
3221,65.13,4.29,6.86,7.66,76.08,7.31,5.95,4250.8,249.25
3222,65.24,4.17,8.57,6.71,62.94,9.37,4.27,4264.09,222.32
3223,63.76,4.23,8.91,8.95,101.38,9.45,6.39,4076.27,276.26
3224,64.35,3.87,8.36,7.66,75.59,10.19,7.13,4148.79,267.81
3225,58.65,6.07,8.65,6.78,65.08,6.23,8.14,3455.41,256.12
3226,62.38,4.77,8.27,8.74,97.21,7.56,8.71,3902.41,299.71
3227,67.2,5.75,9.42,10.42,132.31,10.05,6.68,4531.33,317.33
3228,63.2,2.61,8.2,6.64,63.46,5.65,5.59,3996.22,217.31
3229,72.47,4.44,8.31,6.74,63.76,8.66,5.99,5259.7,253.78
3230,60.21,3.1,9.3,7.89,85.45,8.59,2.85,3630.19,215.94
3231,66.85,4.82,7.33,7.99,81.34,8.79,6.41,4481.61,267.57
3232,62.19,3.74,9.12,6.26,59.38,7.72,7.2,3876.3,235.67
3233,59.1,4.08,7.57,7.64,75.8,8.68,5.29,3505.15,230.27
3234,63.56,2.81,7.67,8.6,89.44,10.46,2.99,4045.7,234.88
3235,72.45,3.1,9.18,8.64,95.02,8.57,4.05,5258.78,257.78
3236,70.5,3.33,9.04,7.25,74.84,10.81,5.79,4976.36,256.99
3237,64.46,4.46,8.33,9.43,107.36,7.35,10.07,4165.94,342.85
3238,64.96,3.71,7.14,8.81,95.09,10.58,0.92,4230.23,236.6
3239,67.66,3.68,7.8,8.05,85.45,4.9,2.37,4587.33,223.05
3240,67.53,4.06,9.6,7.09,70.22,9.44,-1.56,4567.9,217.71
3241,62.51,2.63,7.48,7.89,77.09,7.69,4.26,3908.66,221.53
3242,69.66,4.83,8.07,8.69,92.48,6.72,8.54,4866.31,310.48
3243,76.34,5.4,7.91,9.14,101.23,6.45,7.23,5843.23,307.01
3244,60.19,3.8,7.51,7.77,79.33,2.55,9.52,3628.41,281.25
3245,66.97,6.16,7.22,7.2,71.1,10.84,10.12,4497.1,321.08
3246,69.03,4.57,7.16,9.33,103.65,5.68,7.05,4775.44,298.41
3247,63.8,3.54,6.91,7.19,67.14,9.2,3.16,4078.29,212.19
3248,64.03,5.3,8.37,6.82,67.74,8.27,6.68,4108.19,244.52
3249,64.64,2.2,9.03,9.27,104.43,5.77,7.85,4183.58,293.99
3250,66.91,4.31,8.57,8.52,89.45,7.52,7.76,4484.46,289.1
3251,67.46,3.89,7.16,8.29,85.4,7.24,7.53,4564.26,280.51
3252,63.29,5.25,8.66,7.67,77.61,8.13,6.89,4019.04,264.79
3253,62.0,6.56,6.99,6.62,61.23,8.84,5.2,3857.62,226.83
3254,69.09,6.77,8.46,8.35,90.43,10.35,2.97,4787.57,250.15
3255,65.05,2.98,10.28,7.34,80.43,9.87,2.97,4239.91,216.41
3256,61.57,3.49,7.06,8.86,92.96,5.94,8.85,3801.37,302.31
3257,64.47,3.7,9.25,7.71,79.99,9.95,3.64,4165.51,231.09
3258,66.67,5.13,9.15,9.77,117.47,6.02,7.91,4456.08,312.52
3259,69.27,2.92,8.99,8.17,90.08,3.97,5.38,4805.1,250.36
3260,68.59,2.75,9.08,7.42,73.9,8.81,2.53,4711.8,221.99
3261,68.93,4.76,8.64,8.9,96.4,8.95,5.42,4760.53,273.4
3262,64.13,3.81,7.4,8.37,85.83,10.76,2.03,4122.8,236.3
3263,67.73,1.82,8.1,8.56,92.15,7.46,2.61,4590.96,235.35
3264,72.97,5.15,7.1,8.66,94.31,6.91,5.78,5335.1,279.28
